UBIGEO,DISTRITO,PROVINCIA,DEPARTAMEN,tmin_promedio,tmin_minima,tmin_maxima,tmin_desviacion_estandar,tmin_mediana,tmin_percentil_10,tmin_percentil_90,tmin_amplitud_termica
010305,CUISPES,BONGARA,AMAZONAS,14.452001953125,13.195369148254395,15.511595726013184,0.9558230424321295,14.649041175842285,13.486103553771974,15.339084815979003,2.316226577758789
010306,FLORIDA,BONGARA,AMAZONAS,12.77431640625,10.36231346130371,13.875005722045898,1.1875094546173652,13.257809257507324,11.440178108215331,13.825864562988281,3.5126922607421873
010307,JAZAN,BONGARA,AMAZONAS,14.382249069213866,12.713408470153809,15.656556320190429,1.0851882472455991,14.579515075683593,13.17300136566162,15.433682975769042,2.9431478500366213
010309,SAN CARLOS,BONGARA,AMAZONAS,13.472459157307943,11.06905918121338,15.629724884033203,1.8700117931823397,13.71859359741211,11.598966064453123,15.247498626708984,4.560665702819824
010310,SHIPASBAMBA,BONGARA,AMAZONAS,13.54455286661784,11.267146682739257,15.74808578491211,1.8300833654033724,13.618425941467285,11.737402534484863,15.322153816223146,4.480939102172852
010311,VALERA,BONGARA,AMAZONAS,13.278510030110677,12.611135864257813,14.280253791809082,0.7212980858434112,12.94414005279541,12.677736701965333,14.013031044006349,1.6691179275512695
010312,YAMBRASBAMBA,BONGARA,AMAZONAS,15.744977936921297,11.448550415039062,20.547064971923827,2.2266808944802703,15.562673759460449,13.05969919204712,18.905358352661132,9.098514556884766
010401,NIEVA,CONDORCANQUI,AMAZONAS,21.39370331033303,16.59180145263672,22.790608596801757,1.383125751624189,21.973728561401366,19.319296188354492,22.50287826538086,6.198807144165039
010402,EL CENEPA,CONDORCANQUI,AMAZONAS,19.829569611101522,15.462798881530762,22.048093795776367,1.3792778998918118,20.083373260498046,18.01621284484863,21.410756301879882,6.585294914245606
010403,RIO SANTIAGO,CONDORCANQUI,AMAZONAS,21.693560697115384,16.15817050933838,23.075594329833983,1.456959326851275,22.33895034790039,19.72282939910889,22.95612342834473,6.917423820495605
010501,LAMUD,LUYA,AMAZONAS,10.846020253499349,9.512024879455566,12.102667617797852,1.0591071862070673,10.923368835449219,9.794293670654296,11.866807861328127,2.590642738342285
010502,CAMPORREDONDO,LUYA,AMAZONAS,15.542598978678384,12.456875610351563,17.7484920501709,1.6656724799499365,15.655262565612793,13.701357650756837,17.271175956726076,5.291616439819336
